label,text
ham,Thanx but my birthday is over already.
ham,No b4 Thursday
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
ham,There are many company. Tell me the language.
ham,You sure your neighbors didnt pick it up
ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
ham,I'll text you when I drop x off
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.."
ham,Nope i'll come online now..
ham,Dhoni have luck to win some big title.so we will win:)
spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
ham,S....s...india going to draw the series after many years in south african soil..
ham,I need to come home and give you some good lovin...
ham,In fact when do you leave? I think addie goes back to school tues or wed
ham,No messages on her phone. I'm holding it now
ham,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
ham,The basket's gettin full so I might be by tonight
ham,Hey so whats the plan this sat?
ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Virat"
ham,What was she looking for?
ham,Idea will soon get converted to live:)
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
ham,You can jot down things you want to remember later.
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
ham,Dad says hurry the hell up
ham,Simply sitting and watching match in office..
ham,What Today-..sunday is holiday..so no work..
ham,Please ask mummy to call father
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £1000 prize! Txt word: COLLECT to No: 83355!"
ham,"Yeah, where's your class at?"
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack"
ham,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
ham,Prepare to be pleasured :)
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
spam,500 free text msgs. Just text ok to 80488 a or call 08718738034 nd we'll credit your account
ham,I have gone into get info bt dont know what to do
ham,Got smaller capacity one? Quite ex...
ham,They finally came to fix the ceiling.
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 www.getzed.co.uk POBox36504W45WQ 150p"
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
ham,"Sorry, I'll go later"
ham,"Sorry that took so long, omw now"
ham,I don't run away frm u... But it kills me that u don't care enough to stop me�
ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
ham,"Sorry, I'll call later ok bye"
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Good morning
ham,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham,Tell them no need to investigate about me anywhere.
ham,I liked your new house
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
ham,So what u doing today?
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
ham,Thanx 4 e brownie it's v nice...
ham,Hey you around? I've got enough for a half + the ten I owe you
ham,Okay. I've seen it. So i should pick it on friday?
ham,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning
ham,say thanks2.
ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
ham,No she didnt. I will search online and let you know.
ham,what number do u live at? Is it 11?
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
ham,Company is very good.environment is terrific and food is really nice:)
spam,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
ham,Headin towards busetop
ham,What should i eat fo lunch senor
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
ham,But pls dont play in others life.
ham,"Hey babe, my friend had to cancel, still up for a visit ?"
ham,Daddy will take good care of you :)
ham,U repeat e instructions again. Wat's e road name of ur house?
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
ham,Did u receive my msg?
ham,O i played smash bros  &lt;#&gt;  religiously.
ham,I did. One slice and one breadstick. Lol
ham,"K I'm leaving soon, be there a little after 9"
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201
ham,How much u trying to get?
ham,"What will we do in the shower, baby?"
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. "
ham,Have a nice day my dear.
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
ham,Then u go back urself lor...
ham,2 laptop... I noe infra but too slow lar... I wan fast one
spam,December only! You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
ham,Sat right? Okay thanks...
ham,Jus came back fr lunch wif my sis only. U leh?
ham,Long beach lor. Expected... U having dinner now?
ham,Ok then I will wait for. Then u talk to me�.
ham,I dont have your file in my bag..i 'll tell you if i find it in my room.
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
ham,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcord call 08000930705
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
ham,Change again... It's e one next to escalator...
ham,Hey gals...U all wanna meet 4 dinner at nìte?
spam,We have recalculated your vehicle tax. You are owed �48.84 due to over payment.Click the secure link http:// 103.208.86.96 to claim your refund.
ham,"Vikky, come around  &lt;TIME&gt; .."
ham,Hi' Test on  &lt;#&gt; rd ....
ham,Oic... Then better quickly go bathe n settle down...
ham,"alright, I'll make sure the car is back tonight"
ham,"I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
ham,"Solve d Case : A Man Was Found Murdered On  16 April,   AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer..who is it?"
spam,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
ham,"Be a good person , but dont try to prove it�"
ham,How are you doing? Hope you've settled in for the new school �have a great day
ham,"There'll be a minor shindig at my place later tonight, you interested?"
ham,Remind me how to get there and I shall do so
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
ham,cool. We will have fun practicing making babies!
ham,"No, its true..k,Do u knw dis no. &lt;#&gt; ?"
ham,1's reach home call me.
ham,I love to cuddle! I want to hold you in my strong arms right now...
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
ham,I'm done oredi...
ham,No da if you run that it activate the full version da.
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
spam,"With airtel 3G watch over 90 TV channels across Entertainment, Sports, Music, News on your phone- http://apalyaps15.com/tv/TV.jsp .To activate 3G, SMS 3G to 121"
ham,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your futur
ham,Please leave this topic..sorry for telling that..
ham,I dont. Can you send it to me. Plus how's mode.
ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,Do you think i can move  &lt;#&gt;  in a week
